transaction_id,customer_id,timestamp,amount,currency,category,merchant,description
TXN-001441,CUST-0058,2025-10-10T00:49:20Z,24.74,EUR,streaming,DAZN,DAZN - Streaming
TXN-001337,CUST-0020,2025-09-16T12:47:09Z,132.08,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-001149,CUST-0059,14-Sep-2025,101.18,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-001267,CUST-0094,10/06/2025,141.81,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001198,CUST-0196,2026-02-14T07:19:40Z,124.3,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001126,CUST-0016,2025-10-29 07:56,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002472,CUST-0193,2026-02-14T06:44:54Z,26.24,eur,streaming,Sky Sport,Sky Sport - Streaming
TXN-000712,CUST-0166,2025-10-08T00:01:13Z,51.9,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001486,CUST-0169,2025-09-30 15:59,139.76,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001347,CUST-0093,2025-09-22T15:20:33Z,81.29,EUR, groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000409,CUST-0058,11-Sep-2025,8.86,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000985,CUST-0059,2026-01-06T05:46:36Z,14.77,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001468,CUST-0075,2025-12-06 19:24,58.39,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-001932,CUST-0196,2025-11-07 09:34,204.19,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001840,CUST-0027,02-Dec-2025,180.33,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001718,CUST-0086,2025-12-20 13:39,183.26,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000934,CUST-0128,09/17/2025,59.96,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001985,CUST-0151,02/10/2026,64.62,EUR,groceries,Coop,Coop - Groceries
TXN-000195,CUST-0166,09/12/2025,28.06,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-002135,CUST-0164,08/17/2025,237.05,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000606,CUST-0170,2025-11-25 13:08,176.88,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000794,CUST-0093,01/06/2026,27.82,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-001902,CUST-0029,2025-09-15 15:43,21.13,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000521,CUST-0076,2025-10-06T02:17:57Z,13.75,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-097025,CUST-0358,2025-11-21T12:10:15Z,55.36,EUR,sports_bar,The Red & Black Pub,Orphan txn
TXN-000821,CUST-0079,20-Oct-2025,26.78,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000785,CUST-0119,2025-08-14T17:02:06Z,-74.36,EUR,dining,Spontini,Spontini - Dining
TXN-001067,CUST-0101,2025-08-16 00:59,6.64,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-002318,CUST-0026,2025-10-02 02:34,82.94,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001195,CUST-0084,08/11/2025,169.19,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-001668,CUST-0144,10/02/2025,12.12,EUR,transport,Uber,Uber - Transport
TXN-002326,CUST-0157,20-Sep-2025,20.19,EUR,streaming,DAZN,DAZN - Streaming
TXN-000851,CUST-0136,2025-09-21T06:19:11Z,125.53,eur,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000987,CUST-0080,12/24/2025,37.62,EUR,transport,Lime,Lime - Transport
TXN-002371,CUST-0004,12/17/2025,153.15,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001080,CUST-0122,2025-08-22 07:54,275.71,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001975,CUST-0111,11/30/2025,58.73,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000520,CUST-0008,2026-02-08T14:13:50Z,48.96,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000188,CUST-0074,2025-08-18 16:53,75.11,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000537,CUST-0118,01/15/2026,26.18,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001416,CUST-0135,11/02/2025,26.04,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-000517,CUST-0036,2025-10-16T13:19:18Z,91.05,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001464,CUST-0151,2025-12-23T18:26:25Z,197.5,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001317,CUST-0144,22-Dec-2025,41.65,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-001004,CUST-0080,11/01/2025,39.49,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001900,CUST-0059,06-Sep-2025,82.43,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-000753,CUST-0179,2025-08-03T15:09:02Z,30.78,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000859,CUST-0031,2026-02-10T01:37:11Z,,€,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000650,CUST-0054,2025-09-01 05:09,45.02,EUR,groceries,Coop,Coop - Groceries
TXN-002443,CUST-0043,2025-11-07T04:31:09Z,282.51,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000995,CUST-0189,12-Nov-2025,83.51,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000491,CUST-0031,2025-09-02 11:07,47.51,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000535,CUST-0174,09/08/2025,139.79,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001062,CUST-0024,2025-08-10 23:02,39.67,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000361,CUST-0074,02/11/2026,26.4,EUR,streaming,DAZN,DAZN - Streaming
TXN-002221,CUST-0164,2025-10-22T00:46:38Z,,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001517,CUST-0076,2025-09-26T23:42:59Z,42.8,eur,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-000858,CUST-0184,2026-01-22 16:42,86.66,EUR,dining,Poke House,Poke House - Dining
TXN-002497,CUST-0068,02/05/2026,44.18,eur,groceries,Coop,Coop - Groceries
TXN-001996,CUST-0003,2025-12-23T16:38:37Z,39.28,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-001320,CUST-0109,20-Oct-2025,214.26,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002070,CUST-0039,2026-01-28T11:49:43Z,187.02,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-002067,CUST-0144,2025-09-20 23:18,130.66,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001105,CUST-0030,09-Nov-2025,50.43,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000404,CUST-0152,05-Oct-2025,143.48,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001102,CUST-0030,11/25/2025,35.81,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-001877,CUST-0040,01/08/2026,98.09,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000756,CUST-0109,10-Dec-2025,-309.74,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000486,CUST-0029,12/21/2025,59.18,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001717,CUST-0165,10/15/2025,,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001279,CUST-0195,25-Jan-2026,140.37,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001744,CUST-0078,02/08/2026,-28.36,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-002367,CUST-0008,2025-08-08 08:35,26.92,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002297,CUST-0185,2026-01-26T18:01:14Z,70.31,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-001632,CUST-0021,2026-01-26T17:02:41Z,38.98,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000619,CUST-0056,02/08/2026,19.42,eur,transport,Uber,Uber - Transport
TXN-001857,CUST-0076,2025-12-28 14:07,152.89,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002237,CUST-0110,2025-11-12 00:00,70.16,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001357,CUST-0063,2025-09-19 06:48,101.11,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-002485,CUST-0062,2025-08-03 13:02,150.6,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001712,CUST-0026,2025-09-18T13:39:32Z,39.82,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002141,CUST-0033,08/22/2025,74.12,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001181,CUST-0047,2025-10-16T05:29:27Z,341.28,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001683,CUST-0041,2025-12-09 17:49,26.22,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000609,CUST-0032,02-Dec-2025,50.65,EUR,dining,McDonald's,McDonald's - Dining
TXN-000979,CUST-0184,2026-02-13 10:53,21.92,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002232,CUST-0184,2025-09-11T17:26:06Z,94.96,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000765,CUST-0187,2025-12-15T14:41:35Z,234.35,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000942,CUST-0132,11/04/2025,23.47,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000454,CUST-0156,11/24/2025,68.5,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-002322,CUST-0197,2025-11-19T14:02:46Z,54.96,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000984,CUST-0054,2025-11-21T18:43:54Z,30.52,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001516,CUST-0093,2025-12-12 04:09,187.52,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-091409,CUST-0334,22-Aug-2025,68.11,EUR,sports_merchandise,Inter Store Milano,Orphan txn
TXN-000496,CUST-0126,12/22/2025,34.8,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002190,CUST-0131,2025-11-27 09:41,71.06,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-001764,CUST-0198,2025-12-09T11:59:59Z,78.42,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001532,CUST-0185,08/22/2025,46.12,€,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000754,CUST-0019,2025-10-10T09:15:41Z,138.82,USD,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002348,CUST-0117,2025-10-19 11:05,29.41,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002468,CUST-0100,2025-11-12 02:46,50.81,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000427,CUST-0093,2025-11-15T06:34:22Z,12.79,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001001,CUST-0058,2025-12-28T07:32:59Z,206.35,€,retail ,MediaWorld,MediaWorld - Retail
TXN-000131,CUST-0047,01/10/2026,175.83,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001215,CUST-0126,2025-10-02T16:13:29Z,111.6,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000910,CUST-0076,16-Aug-2025,108.39,EUR,dining,Poke House,Poke House - Dining
TXN-001519,CUST-0019,29-Dec-2025,28.29,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-001384,CUST-0009,11/16/2025,269.01,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001623,CUST-0032,2025-11-06 00:41,65.8,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001169,CUST-0022,2025-09-28 00:59,48.62,€,dining,Spontini,Spontini - Dining
TXN-000675,CUST-0159,2025-10-14 23:11,24.62,EUR,transport,Lime,Lime - Transport
TXN-000848,CUST-0057,15-Nov-2025,228.54,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001800,CUST-0015,2025-08-22 20:35,32.52,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000157,CUST-0102,2025-10-24 12:17,360.36,eur,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-094566,CUST-0309,2025-10-22T15:04:38Z,48.8,EUR,sports_bar,Birrificio Lambrate,Orphan txn
TXN-001183,CUST-0041,01/10/2026,133.52,eur,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001607,CUST-0196,2025-12-02 00:55,-9.23,eur,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000164,CUST-0015,15-Aug-2025,82.25,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-000585,CUST-0036,2025-09-25T13:35:50Z,56.56,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001733,CUST-0047,02/12/2026,55.03,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002213,CUST-0032,08-Feb-2026,21.52,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001131,CUST-0191,16-Jan-2026,-76.13,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001903,CUST-0138,2026-01-20T15:51:48Z,80.78,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002311,CUST-0169,08/12/2025,27.99,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000690,CUST-0053,2025-09-08T03:56:41Z,71.72,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-002009,CUST-0135,06-Nov-2025,,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-002207,CUST-0199,2025-12-13T23:59:22Z,128.6,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001631,CUST-0200,2025-08-05 09:46,36.47,EUR,dining,McDonald's,McDonald's - Dining
TXN-000193,CUST-0104,2025-08-17T17:51:59Z,54.43,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-000567,CUST-0090,2026-02-02 22:28,,eur,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001498,CUST-0181,09/22/2025,125.91,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-000533,CUST-0115,2025-09-25T01:59:07Z,-241.46,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001585,CUST-0150,2025-08-20T23:08:27Z,269.58,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000841,CUST-0126,27-Oct-2025,86.94,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000423,CUST-0097,2025-08-15 06:23,17.53,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001983,CUST-0090,2025-12-23T13:43:44Z,21.67,eur,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000571,CUST-0067,2025-08-30T18:04:21Z,17.53,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002194,CUST-0033,2025-09-10 04:07,197.92,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000036,CUST-0159,2025-09-25 07:46,15.96,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002471,CUST-0033,2025-09-21 20:55,193.03,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002227,CUST-0131,2025-08-07 02:20,370.02,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000749,CUST-0018,07-Sep-2025,22.61,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000043,CUST-0040,2025-10-04 09:46,46.15,EUR,dining,Spontini,Spontini - Dining
TXN-000461,CUST-0043,2025-08-06T05:48:00Z,470.72,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000499,CUST-0014,2026-02-12T11:40:09Z,193.94,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001032,CUST-0113,12/10/2025,147.56,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000674,CUST-0030,2026-01-06T18:03:41Z,72.98,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001520,CUST-0084,08/29/2025,8.49,EUR, sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000720,CUST-0026,2025-12-20T23:28:40Z,103.99,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002223,CUST-0056,2026-01-25 18:28,44.59,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000850,CUST-0142,08/18/2025,36.21,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001671,CUST-0135,03-Sep-2025,246.12,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000398,CUST-0123,2025-08-17T06:09:26Z,49.84,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001572,CUST-0192,12/10/2025,14.64,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-002392,CUST-0058,08/15/2025,182.66,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001879,CUST-0087,07-Jan-2026,32.69,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-001653,CUST-0135,2025-10-07 23:01,64.64,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000294,CUST-0121,30-Dec-2025,75.6,EUR,groceries,Coop,Coop - Groceries
TXN-001513,CUST-0116,2025-10-20 06:05,88.07,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000531,CUST-0015,05-Jan-2026,213.77,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001352,CUST-0011,2025-12-19 00:31,13.85,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002476,CUST-0152,12/15/2025,99.72,EUR, retail,Feltrinelli,Feltrinelli - Retail
TXN-001635,CUST-0058,09/08/2025,14.34,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000056,CUST-0200,16-Nov-2025,154.67,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000410,CUST-0036,12/03/2025,141.2,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001440,CUST-0125,12/24/2025,80.41,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001682,CUST-0103,21-Dec-2025,37.0,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-002157,CUST-0012,2025-11-02 23:20,299.16,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001070,CUST-0023,02/08/2026,16.53,EUR, streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-002123,CUST-0017,2025-10-07 18:30,263.28,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000460,CUST-0087,2025-09-23T07:38:51Z,-38.84,EUR,transport,Uber,Uber - Transport
TXN-001658,CUST-0051,11/10/2025,54.81,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002372,CUST-0048,05-Jan-2026,308.08,EUR, match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001936,CUST-0043,2025-10-24T08:36:18Z,116.9,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001176,CUST-0084,12-Feb-2026,107.78,USD,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002270,CUST-0112,24-Oct-2025,318.33,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002404,CUST-0065,2025-11-08 15:31,14.25,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000625,CUST-0136,2025-12-07T13:28:15Z,33.64,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002255,CUST-0114,2025-09-10T02:04:02Z,86.58,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001358,CUST-0030,2025-09-04T09:32:21Z,123.09,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-000630,CUST-0063,12/16/2025,416.58,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001243,CUST-0060,2025-09-22T17:06:45Z,181.17,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002355,CUST-0008,05-Aug-2025,90.48,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000913,CUST-0070,15-Nov-2025,42.43,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001929,CUST-0160,2025-09-17T10:13:11Z,151.83,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002362,CUST-0068,2025-09-23T07:37:02Z,106.11,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001330,CUST-0179,2025-08-11 22:35,83.98,EUR, sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000392,CUST-0196,09/27/2025,30.66,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001659,CUST-0004,09-Aug-2025,52.07,EUR,entertainment ,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-001749,CUST-0065,26-Dec-2025,188.96,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000881,CUST-0084,2026-01-24 16:23,124.18,EUR,retail,H&M,H&M - Retail
TXN-000769,CUST-0172,2026-01-06T22:03:07Z,21.3,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000238,CUST-0113,17-Dec-2025,81.67,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000827,CUST-0014,19-Dec-2025,13.62,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000235,CUST-0140,27-Oct-2025,19.88,€,streaming,Paramount+,Paramount+ - Streaming
TXN-000256,CUST-0057,09/17/2025,73.85,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000212,CUST-0156,2025-11-01T09:26:18Z,10.97,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001578,CUST-0069,2025-09-12 05:50,87.11,eur,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000599,CUST-0137,2025-11-17 05:00,21.76,EUR,retail,H&M,H&M - Retail
TXN-000876,CUST-0076,15-Aug-2025,200.89,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000213,CUST-0167,2026-01-22 03:39,-85.29,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000124,CUST-0026,08/06/2025,467.33,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000666,CUST-0015,2025-09-07 17:28,52.64,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001222,CUST-0023,2025-08-06T18:57:40Z,149.74,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
